X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.014509916305541992e+00;2.263554096221923828e+00;-3.115954697132110596e-01;2.500000000000000000e+00;4.302000000000000000e+03;1.396700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573466991104e+18
-9.922353625297546387e-01;2.255760669708251953e+00;-3.148508667945861816e-01;2.484375000000000000e+00;4.251000000000000000e+03;1.396800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573466999552e+18
-9.760081171989440918e-01;2.262107610702514648e+00;-3.199965953826904297e-01;2.484375000000000000e+00;4.225000000000000000e+03;1.396900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467008000e+18
-9.599817395210266113e-01;2.268245697021484375e+00;-3.249852657318115234e-01;2.484375000000000000e+00;4.289000000000000000e+03;1.397000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467016192e+18
-9.439133405685424805e-01;2.274261474609375000e+00;-3.299726247787475586e-01;2.484375000000000000e+00;4.136000000000000000e+03;1.397100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467024384e+18
-9.249018430709838867e-01;2.272977828979492188e+00;-3.339004814624786377e-01;2.476562500000000000e+00;4.225000000000000000e+03;1.397200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467032576e+18
-9.059730768203735352e-01;2.271552085876464844e+00;-3.376261591911315918e-01;2.468750000000000000e+00;4.276000000000000000e+03;1.397300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467040512e+18
-8.896235227584838867e-01;2.277286529541015625e+00;-3.424352407455444336e-01;2.468750000000000000e+00;4.251000000000000000e+03;1.397400000000000000e+04;0.000000000000000000e+00;5.000000000000000000e+00;1.682415573467048704e+18
-8.707429170608520508e-01;2.275578975677490234e+00;-3.460646271705627441e-01;2.460937500000000000e+00;4.225000000000000000e+03;1.397500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467056896e+18
-8.519437313079833984e-01;2.273709058761596680e+00;-3.496581017971038818e-01;2.453125000000000000e+00;4.149000000000000000e+03;1.397600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467064832e+18
-8.332313299179077148e-01;2.271705865859985352e+00;-3.530321121215820312e-01;2.445312500000000000e+00;4.136000000000000000e+03;1.397700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467072768e+18
-8.145669102668762207e-01;2.269562482833862305e+00;-3.563316166400909424e-01;2.437500000000000000e+00;4.212000000000000000e+03;1.397800000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467080704e+18
-7.944016456604003906e-01;2.263710737228393555e+00;-3.591033816337585449e-01;2.425781250000000000e+00;4.327000000000000000e+03;1.397900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467088896e+18
-7.784096002578735352e-01;2.268558025360107422e+00;-3.635070919990539551e-01;2.425781250000000000e+00;4.276000000000000000e+03;1.398000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467096832e+18
-7.661142349243164062e-01;2.284284591674804688e+00;-3.694848716259002686e-01;2.437500000000000000e+00;4.225000000000000000e+03;1.398100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467104512e+18
-7.463914752006530762e-01;2.277945518493652344e+00;-3.718583285808563232e-01;2.425781250000000000e+00;4.200000000000000000e+03;1.398200000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467112448e+18
-7.279698252677917480e-01;2.275117874145507812e+00;-3.747960627079010010e-01;2.417968750000000000e+00;4.315000000000000000e+03;1.398300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467120128e+18
-7.119233012199401855e-01;2.279506683349609375e+00;-3.789303302764892578e-01;2.417968750000000000e+00;4.264000000000000000e+03;1.398400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467128064e+18
-6.910971403121948242e-01;2.269114971160888672e+00;-3.804701864719390869e-01;2.402343750000000000e+00;4.315000000000000000e+03;1.398500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467136000e+18
-6.707146167755126953e-01;2.258493185043334961e+00;-3.818081319332122803e-01;2.386718750000000000e+00;4.353000000000000000e+03;1.398600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467143680e+18
-6.569609045982360840e-01;2.269913673400878906e+00;-3.868779540061950684e-01;2.394531250000000000e+00;4.327000000000000000e+03;1.398700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467151360e+18
-6.305137872695922852e-01;2.236733675003051758e+00;-3.843273520469665527e-01;2.355468750000000000e+00;4.289000000000000000e+03;1.398800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467159296e+18
-5.954188108444213867e-01;2.169891119003295898e+00;-3.757000565528869629e-01;2.281250000000000000e+00;1.332000000000000000e+03;1.398900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467166976e+18
-5.967731475830078125e-01;2.236767530441284180e+00;-3.901568949222564697e-01;2.347656250000000000e+00;3.161000000000000000e+03;1.399000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467174656e+18
-4.650208055973052979e-01;1.792987227439880371e+00;-3.150258660316467285e-01;1.878906250000000000e+00;1.740000000000000000e+02;1.399100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467182336e+18
-5.671715736389160156e-01;2.251183986663818359e+00;-3.983972370624542236e-01;2.355468750000000000e+00;1.300000000000000000e+03;1.399200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467190016e+18
-5.513660311698913574e-01;2.254513978958129883e+00;-4.017397463321685791e-01;2.355468750000000000e+00;4.289000000000000000e+03;1.399300000000000000e+04;0.000000000000000000e+00;5.000000000000000000e+00;1.682415573467197696e+18
-5.293167233467102051e-01;2.231553316116333008e+00;-4.001997411251068115e-01;2.328125000000000000e+00;4.302000000000000000e+03;1.399400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467205376e+18
-4.901280105113983154e-01;2.133464813232421875e+00;-3.851014077663421631e-01;2.222656250000000000e+00;3.286000000000000000e+03;1.399500000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467213056e+18
-4.016662240028381348e-01;1.805914640426635742e+00;-3.280624151229858398e-01;1.878906250000000000e+00;4.200000000000000000e+03;1.399600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467220736e+18
-3.873889148235321045e-01;1.800717592239379883e+00;-3.291465640068054199e-01;1.871093750000000000e+00;4.289000000000000000e+03;1.399700000000000000e+04;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573467228416e+18
-3.747642040252685547e-01;1.802976250648498535e+00;-3.313915133476257324e-01;1.871093750000000000e+00;4.264000000000000000e+03;1.399800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467235840e+18
-3.893423974514007568e-01;1.940811991691589355e+00;-3.587108552455902100e-01;2.011718750000000000e+00;9.940000000000000000e+02;1.399900000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467243520e+18
-4.345559179782867432e-01;2.248694658279418945e+00;-4.179715216159820557e-01;2.328125000000000000e+00;4.391000000000000000e+03;1.400000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467251200e+18
-4.237351417541503906e-01;2.277600765228271484e+00;-4.256956577301025391e-01;2.355468750000000000e+00;4.289000000000000000e+03;1.400100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467258880e+18
-4.064429104328155518e-01;2.272483348846435547e+00;-4.267473518848419189e-01;2.347656250000000000e+00;4.264000000000000000e+03;1.400200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467266304e+18
-3.918417990207672119e-01;2.282376766204833984e+00;-4.306387901306152344e-01;2.355468750000000000e+00;4.302000000000000000e+03;1.400300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467273984e+18
-3.758749961853027344e-01;2.284593343734741211e+00;-4.331096410751342773e-01;2.355468750000000000e+00;4.315000000000000000e+03;1.400400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467281408e+18
-3.608177900314331055e-01;2.294315099716186523e+00;-4.370667338371276855e-01;2.363281250000000000e+00;4.327000000000000000e+03;1.400500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467289088e+18
-3.436389565467834473e-01;2.288773536682128906e+00;-4.377919435501098633e-01;2.355468750000000000e+00;4.276000000000000000e+03;1.400600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467296512e+18
-3.254775404930114746e-01;2.275520324707031250e+00;-4.369665086269378662e-01;2.339843750000000000e+00;4.340000000000000000e+03;1.400700000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467304192e+18
-3.137027025222778320e-01;2.307754516601562500e+00;-4.449107944965362549e-01;2.371093750000000000e+00;1.333000000000000000e+03;1.400800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467311616e+18
-2.451302409172058105e-01;1.902373194694519043e+00;-3.682178854942321777e-01;1.953125000000000000e+00;3.520000000000000000e+02;1.400900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467319296e+18
-2.786850035190582275e-01;2.288290500640869141e+00;-4.444675445556640625e-01;2.347656250000000000e+00;4.200000000000000000e+03;1.401000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467326720e+18
-2.615574002265930176e-01;2.282256126403808594e+00;-4.447055459022521973e-01;2.339843750000000000e+00;4.302000000000000000e+03;1.401100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467334400e+18
-2.456368803977966309e-01;2.283695697784423828e+00;-4.463918209075927734e-01;2.339843750000000000e+00;4.302000000000000000e+03;1.401200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467341824e+18
-2.312428057193756104e-01;2.300281524658203125e+00;-4.510700702667236328e-01;2.355468750000000000e+00;4.251000000000000000e+03;1.401300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467349504e+18
-2.137689143419265747e-01;2.286262750625610352e+00;-4.496391117572784424e-01;2.339843750000000000e+00;4.187000000000000000e+03;1.401400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467356928e+18
-1.984879970550537109e-01;2.295083045959472656e+00;-4.524226486682891846e-01;2.347656250000000000e+00;4.315000000000000000e+03;1.401500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467364352e+18
-1.816077828407287598e-01;2.288534164428710938e+00;-4.522167146205902100e-01;2.339843750000000000e+00;4.302000000000000000e+03;1.401600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467372032e+18
-1.656547039747238159e-01;2.289491176605224609e+00;-4.534944295883178711e-01;2.339843750000000000e+00;4.289000000000000000e+03;1.401700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467379456e+18
-1.501961797475814819e-01;2.297988891601562500e+00;-4.562654197216033936e-01;2.347656250000000000e+00;4.264000000000000000e+03;1.401800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467387136e+18
-1.346325576305389404e-01;2.306457996368408203e+00;-4.586484730243682861e-01;2.355468750000000000e+00;4.264000000000000000e+03;1.401900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467394560e+18
-1.181888133287429810e-01;2.299515008926391602e+00;-4.579881131649017334e-01;2.347656250000000000e+00;4.225000000000000000e+03;1.402000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467401984e+18
-1.018805131316184998e-01;2.300120115280151367e+00;-4.588654637336730957e-01;2.347656250000000000e+00;4.225000000000000000e+03;1.402100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467409664e+18
-8.586025238037109375e-02;2.300601959228515625e+00;-4.597270786762237549e-01;2.347656250000000000e+00;4.264000000000000000e+03;1.402200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467417088e+18
-6.984975188970565796e-02;2.301040887832641602e+00;-4.602413177490234375e-01;2.347656250000000000e+00;4.289000000000000000e+03;1.402300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467424768e+18
-5.399784818291664124e-02;2.309043407440185547e+00;-4.622064828872680664e-01;2.355468750000000000e+00;4.225000000000000000e+03;1.402400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467432192e+18
-3.792926296591758728e-02;2.309276580810546875e+00;-4.626396298408508301e-01;2.355468750000000000e+00;4.161000000000000000e+03;1.402500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467439616e+18
-2.163972146809101105e-02;2.317058801651000977e+00;-4.646164774894714355e-01;2.363281250000000000e+00;4.225000000000000000e+03;1.402600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467447296e+18
-5.496636964380741119e-03;2.309454679489135742e+00;-4.632729887962341309e-01;2.355468750000000000e+00;4.302000000000000000e+03;1.402700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467454720e+18
1.057692337781190872e-02;2.309437274932861328e+00;-4.632711708545684814e-01;2.355468750000000000e+00;4.251000000000000000e+03;1.402800000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467462144e+18
2.663280814886093140e-02;2.309308290481567383e+00;-4.632693231105804443e-01;2.355468750000000000e+00;4.276000000000000000e+03;1.402900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467469824e+18
4.270457848906517029e-02;2.309067487716674805e+00;-4.632675051689147949e-01;2.355468750000000000e+00;4.264000000000000000e+03;1.403000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467477248e+18
5.896968394517898560e-02;2.316396236419677734e+00;-4.646811783313751221e-01;2.363281250000000000e+00;4.327000000000000000e+03;1.403100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467484672e+18
7.513585686683654785e-02;2.308353185653686523e+00;-4.627025425434112549e-01;2.355468750000000000e+00;4.238000000000000000e+03;1.403200000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467492352e+18
9.150516241788864136e-02;2.315515756607055664e+00;-4.638011753559112549e-01;2.363281250000000000e+00;4.264000000000000000e+03;1.403300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467499776e+18
1.079778149724006653e-01;2.322562694549560547e+00;-4.648969173431396484e-01;2.371093750000000000e+00;4.238000000000000000e+03;1.403400000000000000e+04;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573467507200e+18
1.237348467111587524e-01;2.314193964004516602e+00;-4.629189968109130859e-01;2.363281250000000000e+00;4.302000000000000000e+03;1.403500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467514880e+18
1.412450969219207764e-01;2.336391687393188477e+00;-4.666371345520019531e-01;2.386718750000000000e+00;4.136000000000000000e+03;1.403600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467522304e+18
1.567686349153518677e-01;2.320219516754150391e+00;-4.627002179622650146e-01;2.371093750000000000e+00;4.264000000000000000e+03;1.403700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467529984e+18
1.734879165887832642e-01;2.326885938644409180e+00;-4.633556008338928223e-01;2.378906250000000000e+00;4.238000000000000000e+03;1.403800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467537408e+18
1.890789717435836792e-01;2.318155527114868164e+00;-4.609665870666503906e-01;2.371093750000000000e+00;4.353000000000000000e+03;1.403900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467544832e+18
2.065794318914413452e-01;2.332286596298217773e+00;-4.628062844276428223e-01;2.386718750000000000e+00;4.315000000000000000e+03;1.404000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467552512e+18
2.220961302518844604e-01;2.323417186737060547e+00;-4.600007236003875732e-01;2.378906250000000000e+00;4.340000000000000000e+03;1.404100000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467559936e+18
2.393588274717330933e-01;2.329668998718261719e+00;-4.601928889751434326e-01;2.386718750000000000e+00;4.404000000000000000e+03;1.404200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467567616e+18
2.564259469509124756e-01;2.335820436477661133e+00;-4.603998661041259766e-01;2.394531250000000000e+00;4.289000000000000000e+03;1.404300000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467575040e+18
2.718373239040374756e-01;2.326655864715576172e+00;-4.573871791362762451e-01;2.386718750000000000e+00;4.327000000000000000e+03;1.404400000000000000e+04;0.000000000000000000e+00;4.000000000000000000e+00;1.682415573467582464e+18
2.880515158176422119e-01;2.325038909912109375e+00;-4.556827247142791748e-01;2.386718750000000000e+00;4.327000000000000000e+03;1.404500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467590144e+18
3.062654435634613037e-01;2.338515758514404297e+00;-4.569482207298278809e-01;2.402343750000000000e+00;4.327000000000000000e+03;1.404600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467597568e+18
3.218112289905548096e-01;2.329024314880371094e+00;-4.537206888198852539e-01;2.394531250000000000e+00;4.366000000000000000e+03;1.404700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467605248e+18
3.402804136276245117e-01;2.342258691787719727e+00;-4.548473656177520752e-01;2.410156250000000000e+00;4.340000000000000000e+03;1.404800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467612672e+18
3.577921390533447266e-01;2.347820997238159180e+00;-4.541963040828704834e-01;2.417968750000000000e+00;4.353000000000000000e+03;1.404900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467620352e+18
3.729624748229980469e-01;2.338097810745239258e+00;-4.506120979785919189e-01;2.410156250000000000e+00;4.353000000000000000e+03;1.405000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467627776e+18
3.880314528942108154e-01;2.328270673751831055e+00;-4.470390677452087402e-01;2.402343750000000000e+00;4.366000000000000000e+03;1.405100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467635200e+18
4.069416522979736328e-01;2.341033697128295898e+00;-4.478081166744232178e-01;2.417968750000000000e+00;4.404000000000000000e+03;1.405200000000000000e+04;0.000000000000000000e+00;6.000000000000000000e+00;1.682415573467642880e+18
4.249539375305175781e-01;2.346121549606323242e+00;-4.467023909091949463e-01;2.425781250000000000e+00;4.302000000000000000e+03;1.405300000000000000e+04;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573467650560e+18
4.413584172725677490e-01;2.343568086624145508e+00;-4.441919326782226562e-01;2.425781250000000000e+00;4.353000000000000000e+03;1.405400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467657984e+18
4.599587321281433105e-01;2.352205991744995117e+00;-4.438146352767944336e-01;2.437500000000000000e+00;4.289000000000000000e+03;1.405500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467665664e+18
4.748834967613220215e-01;2.341874361038208008e+00;-4.398765861988067627e-01;2.429687500000000000e+00;4.379000000000000000e+03;1.405600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467673088e+18
4.928481876850128174e-01;2.346538543701171875e+00;-4.384792447090148926e-01;2.437500000000000000e+00;4.366000000000000000e+03;1.405700000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467680768e+18
5.112016201019287109e-01;2.351022720336914062e+00;-4.369411468505859375e-01;2.445312500000000000e+00;4.340000000000000000e+03;1.405800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467688448e+18
5.310330390930175781e-01;2.362922668457031250e+00;-4.368224143981933594e-01;2.460937500000000000e+00;4.302000000000000000e+03;1.405900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467696128e+18
5.458403229713439941e-01;2.352189302444458008e+00;-4.325335323810577393e-01;2.453125000000000000e+00;4.327000000000000000e+03;1.406000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467703552e+18
5.641227364540100098e-01;2.356352329254150391e+00;-4.307937920093536377e-01;2.460937500000000000e+00;4.417000000000000000e+03;1.406100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467711232e+18
5.861775279045104980e-01;2.375336170196533203e+00;-4.316153526306152344e-01;2.484375000000000000e+00;4.391000000000000000e+03;1.406200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467718912e+18
6.031173467636108398e-01;2.371696949005126953e+00;-4.282783269882202148e-01;2.484375000000000000e+00;4.417000000000000000e+03;1.406300000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467726592e+18
6.236529350280761719e-01;2.382888555526733398e+00;-4.276684522628784180e-01;2.500000000000000000e+00;4.442000000000000000e+03;1.406400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467734272e+18
6.403927206993103027e-01;2.379060983657836914e+00;-4.242243766784667969e-01;2.500000000000000000e+00;4.366000000000000000e+03;1.406500000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467741952e+18
6.612030267715454102e-01;2.389990568161010742e+00;-4.232304990291595459e-01;2.515625000000000000e+00;4.391000000000000000e+03;1.406600000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573467749632e+18
6.779856681823730469e-01;2.385928392410278320e+00;-4.195843338966369629e-01;2.515625000000000000e+00;4.391000000000000000e+03;1.406700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467757312e+18
6.961178183555603027e-01;2.385365962982177734e+00;-4.165185391902923584e-01;2.519531250000000000e+00;4.455000000000000000e+03;1.406800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467765248e+18
7.150933146476745605e-01;2.388443708419799805e+00;-4.140581786632537842e-01;2.527343750000000000e+00;4.404000000000000000e+03;1.406900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467772928e+18
7.341611385345458984e-01;2.391403198242187500e+00;-4.113573133945465088e-01;2.535156250000000000e+00;4.404000000000000000e+03;1.407000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467780608e+18
7.486580610275268555e-01;2.379504203796386719e+00;-4.061241149902343750e-01;2.527343750000000000e+00;4.315000000000000000e+03;1.407100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467788288e+18
7.571071386337280273e-01;2.349157094955444336e+00;-3.978066146373748779e-01;2.500000000000000000e+00;3.835000000000000000e+03;1.407200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467796224e+18
7.615750432014465332e-01;2.307796955108642578e+00;-3.876746296882629395e-01;2.460937500000000000e+00;4.161000000000000000e+03;1.407300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467803904e+18
7.645201086997985840e-01;2.262769460678100586e+00;-3.767710626125335693e-01;2.417968750000000000e+00;4.123000000000000000e+03;1.407400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467811840e+18
7.653251886367797852e-01;2.214223623275756836e+00;-3.654803037643432617e-01;2.371093750000000000e+00;4.161000000000000000e+03;1.407500000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467819776e+18
7.706279754638671875e-01;2.180308818817138672e+00;-3.567283451557159424e-01;2.339843750000000000e+00;4.149000000000000000e+03;1.407600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467827712e+18
7.741994857788085938e-01;2.142771720886230469e+00;-3.474597930908203125e-01;2.304687500000000000e+00;3.746000000000000000e+03;1.407700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467835392e+18
7.759230732917785645e-01;2.101683855056762695e+00;-3.375269472599029541e-01;2.265625000000000000e+00;4.187000000000000000e+03;1.407800000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467843584e+18
7.841850519180297852e-01;2.078638315200805664e+00;-3.305348157882690430e-01;2.246093750000000000e+00;4.097000000000000000e+03;1.407900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467851520e+18
8.030200600624084473e-01;2.084501266479492188e+00;-3.282233774662017822e-01;2.257812500000000000e+00;2.339000000000000000e+03;1.408000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467859456e+18
7.965236902236938477e-01;2.025442838668823242e+00;-3.157449960708618164e-01;2.199218750000000000e+00;9.000000000000000000e+02;1.408100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573467867648e+18
7.920848727226257324e-01;1.973757505416870117e+00;-3.044116199016571045e-01;2.148437500000000000e+00;7.400000000000000000e+01;1.408200000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573467875584e+18
8.080541491508483887e-01;2.275227785110473633e+00;3.872213065624237061e-01;2.445312500000000000e+00;6.800000000000000000e+01;1.415900000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+01;1.682415573469111040e+18
8.073210716247558594e-01;2.324120998382568359e+00;3.971068561077117920e-01;2.492187500000000000e+00;3.310000000000000000e+02;1.416000000000000000e+04;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573469116928e+18
8.170480132102966309e-01;2.406005382537841797e+00;4.125207364559173584e-01;2.574218750000000000e+00;1.426000000000000000e+03;1.416100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469122560e+18
8.047146797180175781e-01;2.426001071929931641e+00;4.174242317676544189e-01;2.589843750000000000e+00;3.562000000000000000e+03;1.416200000000000000e+04;0.000000000000000000e+00;3.000000000000000000e+00;1.682415573469128448e+18
8.031404018402099609e-01;2.478844881057739258e+00;4.280116856098175049e-01;2.640625000000000000e+00;4.149000000000000000e+03;1.416300000000000000e+04;0.000000000000000000e+00;2.000000000000000000e+00;1.682415573469134080e+18
7.997015118598937988e-01;2.528090715408325195e+00;4.380544424057006836e-01;2.687500000000000000e+00;4.123000000000000000e+03;1.416400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469139968e+18
7.990204095840454102e-01;2.588436841964721680e+00;4.501028954982757568e-01;2.746093750000000000e+00;3.562000000000000000e+03;1.416500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469145600e+18
7.942658662796020508e-01;2.637840032577514648e+00;4.600160717964172363e-01;2.792968750000000000e+00;4.123000000000000000e+03;1.416600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469151232e+18
7.877293825149536133e-01;2.683613777160644531e+00;4.692983031272888184e-01;2.835937500000000000e+00;4.379000000000000000e+03;1.416700000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00;1.682415573469156864e+18
7.686147689819335938e-01;2.688758373260498047e+00;4.715412259101867676e-01;2.835937500000000000e+00;4.379000000000000000e+03;1.416800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469162496e+18
7.497646808624267578e-01;2.693688392639160156e+00;4.737488925457000732e-01;2.835937500000000000e+00;4.366000000000000000e+03;1.416900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00;1.682415573469167872e+18
